source_id,ra,dec,phot_g_mean_mag,parallax
205807067523449984,76.18398068400494,44.95860007272353,9.508033,1.0124008884050881
206190354705233536,74.08919567339642,44.470175766797446,9.254737,2.1312696283733
206662698027594240,75.82842196768496,45.86831773158913,9.934256,1.3377358270301927
206699527367851392,75.16731694006177,45.81333222916385,9.764579,0.564517665710112
206800549298012928,76.8425867347516,46.47810446903511,8.868102,1.5303930397181442
206808177159696768,77.48949683118887,46.7886870266246,9.708056,3.58381130579064
208066843094862208,82.07365103962331,45.04552071618921,9.166237,1.187947027073532
208426623916076160,79.51622715049032,44.81797000385754,9.0184555,1.299147819303806
208716929345703424,79.79436522148822,45.22042947563338,8.874747,1.5622842521393776
208896248520956800,81.86368543929466,45.60932803284959,9.657371,1.132500134831806
208999091515855872,82.64507252300841,46.007884872389084,9.576309,0.589285915787353
209161853596648192,81.06633973344974,46.31004763449304,8.843596,1.103925053320765
209552352022937088,85.2777409845845,46.35673091052516,8.427709,1.277834647493545
209603960349804928,86.66878964028153,46.52312366357682,9.793805,6.077376076803857
209711776912622976,84.5156971616312,46.20883454233593,8.393553,2.850308033769617
210509442534399232,89.26927208588428,49.02965148537642,6.292521,4.762929984294516
210685330033997952,85.31586570404005,47.460063790106666,9.55223,3.6626269355823924
210973642600244992,85.44206338006067,48.46560680562581,7.8569436,5.725521786754702
211144582298987008,87.91389246037922,48.73490687263004,8.084367,1.6875297127258044
211147021840472192,87.60579047830666,48.72185773903923,9.623553,2.858593128838276
211475294780274176,87.47356367798005,49.840944930635615,7.7855506,5.424642165041232
211873829091212288,80.52148671815763,46.70456080093087,8.17949,3.1272820779816017
212130225755220864,79.98470636248923,47.16247635234953,9.79845,0.6100547925153442
212148191599240576,80.10202489531964,47.40945294460267,9.010059,2.544402379740652
212415171064134656,83.06922157745903,48.03419786875441,9.604848,3.449557454613543
212461006954959488,82.08920649167528,48.00423101694844,9.959881,1.4017393566911116
212560272240149120,81.84149520254493,48.11728067149592,9.446859,5.3416887452819575
212672078827867392,81.99334028730337,48.38117807503846,6.8425207,2.0573262481699874
212826079176173952,77.88359170187947,47.110266265495355,8.851543,0.9656887085845614
212918747390321792,78.1594091860451,47.63196463324133,8.62761,1.5744820955144228
213346457412828032,79.34511032439946,49.34465367464463,8.0861025,3.138134958907014
213407853967317504,81.41438583462629,48.920146253734636,9.544879,
213434310968999808,80.28303924821363,48.731757456260475,8.787457,2.209685087850033
213435861452881792,80.5499284485062,48.8195352392494,9.690212,2.1107427296264296
213492383222268288,81.56537253449322,49.44917290757704,9.764476,2.2931883667151065
214125598839477632,86.47509844022011,49.826287501970135,5.446195,8.187595730919272
214308873684104832,84.29560607206705,49.7985351365451,8.164571,1.9791302954587102
214317326179669888,84.64009441866152,49.98270324698977,8.471145,3.7318905106025424
214320246757400704,84.79895342305213,50.071836051486315,9.454956,1.8770465594846972
214426143472208640,85.61618775613971,50.50845912996414,9.876819,4.342508312282323
214561830077730560,86.9755152305388,50.39348011672204,9.0780115,0.2724309214955604
214579559702388864,86.99963957253522,50.61685510467596,9.139616,0.7647016366118108
